id|name|age|country|value
7458|Alessio Romagnoli|28|Italy|€18.00m
3371|Mario Barwuah Balotelli|33|Italy|€1.20m
45508|Emanuele Suagher|31|Italy|€200k
387476|Raphael Martinho Alves de Lima|35|Brazil|-
7463|Ignazio Abate|37|Italy|-
7114|Gaetano Letizia|33|Italy|€900k
40945|Alex Rodrigo Dias da Costa|41|Brazil|-
8874|Luca Antonelli|36|Italy|-
7026|Giacomo Bonaventura|34|Italy|€2.50m
387300|Cristian Zaccardo|41|Italy|-
32608|Jerry Uche Mbakogu|31|Nigeria|€150k
7460|Isaac Cofie|32|Ghana|€200k
31273|Marco Crimi|33|Italy|€125k
7168|Andrea Poli|34|Italy|€200k
30750|Stefano Sabelli|30|Italy|€1.20m
8662|Vid Belec|33|Slovenia|€500k
7172|Simone Romagnoli|33|Italy|€750k
7793|Kevin Lasagna|31|Italy|€1.60m
8653|José Mauri|27|Italy|€375k
20300|Jérémy Ménez|36|France|€400k
387472|Lorenzo Pasciuti|34|Italy|€100k
30829|Lorenzo Lollo|33|Italy|-
7033|Nikola Kalinić|35|Croatia|€300k
7139|Josip Iličić|35|Slovenia|€300k
8275|Davide Astori|-|Italy|-
3964|Marcos Alonso Mendoza|32|Spain|€3.00m
7042|Ivan Radovanović|35|Serbia|€400k
6950|Alberto Paloschi|33|Italy|€500k
3112|Anton Ciprian Tătărușanu|37|Romania|€400k
7771|Dario Dainelli|44|Italy|-
7046|Perparim Hetemaj|37|Finland|€50k
11643|Riccardo Meggiorini|38|Italy|-
7052|Alessandro Gamberini|42|Italy|-
8645|Massimo Gobbi|43|Italy|-
40247|Simone Pepe|40|Italy|-
8423|Pedro Miguel Almeida Lopes Pereira|25|Portugal|€2.00m
7137|Ervin Zukanović|36|Bosnia-Herzegovina|€150k
11516|Manuel Pasqual|41|Italy|-
7473|Lorenzo De Silvestri|35|Italy|€400k
27595|Carlos Mario Carbonero Mancilla|33|Colombia|-
7009|Édgar Osvaldo Barreto Cáceres|39|Paraguay|-
40394|Djamel Eddine Mesbah|39|Algeria|-
19850|Antonio Cassano|41|Italy|-
7054|Manuel Pucciarelli|32|Italy|€150k
8664|Andrea Costa|37|Italy|-
40250|Marco Zambelli|38|Italy|-
7465|Daniele Baselli|31|Italy|€500k
40251|Daniele Croce|41|Italy|-
40351|Alessandro Gazzi|40|Italy|-
7151|Mário Rui Silva Duarte|32|Portugal|€8.00m
7150|Riccardo Saponara|31|Italy|€2.00m
16061|Uroš Ćosić|31|Serbia|€350k
7470|Joel Chukwuma Obi|32|Nigeria|€200k
41231|Maurizio Pugliesi|46|Italy|-
11602|Raffaele Maiello|32|Italy|€1.00m
11512|Rade Krunić|30|Bosnia-Herzegovina|€10.00m
27328|Alexander Farnerud|39|Sweden|-
386516|Alessandro Piu|27|Italy|€200k
7020|Jacopo Sala|32|Italy|€250k
7695|Samuel Souprayen|34|France|€100k
7770|Federico Viviani|31|Italy|€250k
3125|Danilo Fernando Avelar|34|Brazil|€250k
386651|Juan Ignacio Gómez Taleb|38|Argentina|€175k
32119|Leandro Greco|37|Italy|-
40427|Cesare Bovo|40|Italy|-
9887|Rafael de Andrade Bittencourt Pinheiro|30|-|€0
26442|Boško Janković|39|Serbia|-
6938|Felipe Dias da Silva dal Belo|39|Brazil|-
25116|Edenílson Andrade dos Santos|33|Brazil|€1.80m
7799|Danilo Larangeira|39|Brazil|-
3577|Molla Wagué|32|Mali|-
8272|Cyril Théréau|40|France|-
6577|Zdravko Kuzmanović|36|Serbia|-
386656|Giovanni Pasquale|41|Italy|-
7696|Ryder Matos Santos|30|Brazil|€250k
8443|Dušan Basta|39|Serbia|-
7776|Antonio Candreva|36|Italy|€1.50m
33311|Ogenyi Eddy Onazi|30|Nigeria|€100k
7785|Senad Lulić|37|Bosnia-Herzegovina|-
8847|Santiago Juan Gentiletti Selak|38|Argentina|-
3103|Milan Biševac|40|Serbia|-
12491|Federico Marchetti|40|Italy|€50k
386641|Stefano Mauri|43|Italy|-
7107|Danilo Cataldi|29|Italy|€10.00m
11426|Andrea Seculin|33|Italy|€200k
3556|Serge Gakpé|36|Togo|-
4369|Issa Cissokho|38|Senegal|-
27044|Marco Antônio De Mattos Filho|37|Brazil|-
19846|Antonio Di Natale|46|Italy|-
40367|Francesco Lodi|39|Italy|-
38312|Eugenio Lamanna|34|Italy|€100k
8180|Leonardo Pavoletti|35|Italy|€1.00m
46670|Iván Rodrigo Piris Leguizamón|34|Paraguay|€300k
25345|Anderson Hernanes de Carvalho Andrade|30|-|€0
7952|Simone Padoin|39|Italy|-
7031|Elseid Hysaj|29|Albania|€5.00m
7035|Allan Marques Loureiro|32|Brazil|€5.50m
8876|Faouzi Ghoulam|32|Algeria|€750k
7028|José Manuel Reina Páez|41|Spain|€700k
3949|Manolo Gabbiadini|32|Italy|€2.00m
15415|Matteo Mancosu|38|Italy|-
18027|Matteo Brighi|42|Italy|-
386640|Robert Acquafresca|36|Italy|-
30928|Roberto Vitiello|40|Italy|-
7792|Giuseppe Pezzella|26|Italy|€2.50m
30735|Mato Jajalo|35|Bosnia-Herzegovina|€250k
8871|Marco Borriello|41|Italy|-
40349|Ivaylo Chochev|30|Bulgaria|€2.80m
11722|Boukary Dramé|38|Senegal|-
24061|Aljaž Struna|33|Slovenia|€150k
38389|Alberto Gilardino|41|Italy|-
19847|Alessandro Diamanti|40|Italy|-
8657|Andrea Conti|29|Italy|€500k
10032|Achraf Lazaar|31|Morocco|€200k
6979|Stephan El Shaarawy|31|Italy|€5.00m
7012|Vasco Regini|33|Italy|€150k
9884|Niklas Moisander|38|Finland|€300k
7175|Erick Antonio Pulgar Farfán|29|Chile|€6.00m
22822|Alejandro Miguel Rodriguez|30|-|€0
7147|Andrea Bertolacci|32|Italy|€900k
7056|Nenad Tomović|36|Serbia|€250k
8852|Thomas Heurtaux|35|France|-
33529|Panagiotis Giorgios Kone|30|-|€0
18874|Mauricio Aníbal Isla Isla|35|Chile|€425k
10033|Luca Antei|31|Italy|-
29312|Pablo Estífer Armero|37|Colombia|-
32903|Emanuele Terranova|36|Italy|€200k
34355|Riccardo Fiamozzi|30|Italy|€300k
16495|Omar El Kaddouri|33|Morocco|€600k
8173|Marco Parolo|38|Italy|-
7778|Ştefan Daniel Radu|37|Romania|-
6991|Etrit Berisha|34|Albania|€400k
40447|Gennaro Sardo|44|Italy|-
8296|Alessandro Matri|39|Italy|-
8172|Felipe Anderson Pereira Gomes|30|Brazil|€15.00m
7170|Simone Verdi|31|Italy|€2.70m
352172|Raffaele Bianco|36|Italy|€175k
11499|Riccardo Gagliolo|33|Sweden|€500k
34315|Simone Colombi|32|Italy|€250k
387832|Filippo Porcari|39|Italy|-
11502|Antonio Di Gaudio|34|Italy|€175k
386654|Maurizio Domizzi|43|Italy|-
30911|Robert Gucher|32|Austria|€150k
23349|Paolo Sammarco|40|Italy|-
387847|Leonardo Blanchard|35|Italy|-
23470|Luca Paganini|30|Italy|€225k
13613|Daniel Ciofani|38|Italy|€200k
31721|Matteo Ciofani|35|Italy|€175k
174418|Modibo Diakité|36|France|-
24235|Federico Dionisi|36|Italy|€300k
296873|Roberto Crivello|32|Italy|€125k
8793|Oliver Kragl|33|Germany|€350k
386510|Massimo Zenildo Zappino|42|Italy|-
9898|Aleksandar Tonev|33|Bulgaria|-
9903|Yussif Raman Chibsah|30|Ghana|€175k
11608|Danilo Soddimo|36|Italy|-
3287|Nathaniel Chalobah|29|England|€1.80m
7160|Lorenzo Tonelli|33|Italy|€500k
40332|Alberto Pelagotti|34|Italy|-
7155|Vincent Laurini|34|France|-
31172|Luca Bittante|30|Italy|€200k
27853|Mauro Matías Zárate|36|Argentina|€250k
8187|Marcel Büchel|32|Liechtenstein|€300k
13612|Lorenzo Ariaudo|34|Italy|-
7773|Federico Bonazzoli|26|Italy|€4.00m
40429|Angelo Palombo|42|Italy|-
21272|Luiz Adriano de Souza da Silva|30|-|€0
40321|Andrea Coda|38|Italy|-
387475|Andrea Lazzari|39|Italy|€25k
387474|Igor Bubnjić|31|Croatia|-
57655|Željko Brkić|37|Serbia|-
7079|Kamil Wilczek|35|Poland|€250k
387473|Wallace Oliveira dos Santos|29|Brazil|-
6953|Daniele Rugani|29|Italy|€2.00m
6940|Kwadwo Asamoah|35|Ghana|-
28289|Gastón Alexis Silva Perdomo|29|Uruguay|€1.80m
22271|Salvador Ichazo Fernández|31|Uruguay|€400k
30941|Karim Laribi|32|Tunisia|€150k
8102|Edoardo Goldaniga|30|Italy|€700k
30769|Andrea Rispoli|35|Italy|€250k
30704|Gastón Brugman|31|Uruguay|€2.00m
11519|Antonino La Gumina|27|Italy|€1.10m
3588|Wesley Hoedt|29|Netherlands|€2.00m
9939|Maurício dos Santos Nascimento|35|Brazil|€150k
8190|Patricio Gabarrón Gil|30|Spain|€5.00m
399299|Kévin Constant|36|Guinea|-
7164|Ibrahima Mbaye|29|Senegal|€300k
8873|Marios Oikonomou|31|Greece|€300k
40119|Juan Camilo Zúñiga Mosquera|38|Colombia|-
6948|Sergio Floccari|42|Italy|-
7013|Stefano Sturaro|30|Italy|€1.40m
6999|Davide Santon|32|Italy|-
25303|Gilberto Moraes Junior|30|Brazil|€3.50m
8459|Edson Braafheid|40|Netherlands|-
6944|Mattia De Sciglio|31|Italy|€3.00m
15780|Francesco Totti|47|Italy|-
20636|Mirko Gori|30|Italy|€175k
7462|Aleandro Rosi|36|Italy|€150k
386509|Adriano Russo|36|Italy|-
32037|Nicola Leali|30|Italy|€900k
386512|Alessandro Frara|41|Italy|-
23329|Abdelhamid El Kaoutari|33|Morocco|€200k
7032|Davide Calabria|27|Italy|€20.00m
7965|Lorenzo Crisetig|30|Italy|€500k
41063|Aaron Mattia Tabacchi|25|Italy|-
387477|Francesco Benussi|42|Italy|-
28442|Matteo Fedele|31|Switzerland|€100k
11508|Łukasz Skorupski|32|Poland|€3.50m
7794|Samir Caetano de Souza Santos|29|Brazil|€7.00m
18028|Levan Mchedlidze|33|Georgia|-
37999|Rodrigo Sebastián Aguirre Soto|29|Uruguay|€4.50m
15818|Gervais Lombe Yao Kouassi|36|Cote d'Ivoire|€300k
20637|Salih Uçan|29|Turkey|€5.00m
30830|Luca Lezzerini|28|Italy|€350k
7027|Christian Maggio|41|Italy|-
10736|Vlad Iulian Chiricheș|34|Romania|€900k
3412|Assane Dioussé El Hadji|26|Senegal|€900k
8194|Mirko Valdifiori|37|Italy|€100k
387428|Amauri Carvalho de Oliveira|43|Italy|-
32807|Fredy Alejandro Guarín Vásquez|37|Colombia|-
7805|Stipe Perica|28|Croatia|€600k
20970|Nicolás Ignacio Castillo Mora|30|Chile|€400k
30927|Massimiliano Carlini|37|Italy|-
8661|Daniel Pavlovic|35|Bosnia-Herzegovina|-
30770|Filippo Falco|31|Italy|€700k
23987|Rey Manaj|26|Albania|€1.20m
22828|Ricardo Kishna|28|Netherlands|€350k
26827|Ravel Morrison|30|Jamaica|€400k
31268|Michel Morganella|34|Switzerland|-
36465|Fabrizio Alastra|26|Italy|€75k
31725|Gaetano Monachello|29|Italy|€125k
28066|Marcelo Alejandro Estigarribia Balmori|36|Paraguay|€50k
41067|Davide Bassi|38|Italy|-
32525|Fabrizio Poli|34|Italy|€100k
40457|Giovanni Marchese|39|Italy|-
20057|Nigel de Jong|39|Netherlands|-
7804|Alberto Brignoli|32|Italy|€1.80m
44395|Andrés Fabián Ponce Núñez|27|Venezuela|€600k
28974|Fabio Daprelà|32|Switzerland|€200k
12475|Angelo Esmael da Costa Júnior|40|Brazil|-
8792|Mattia Zaccagni|28|Italy|€30.00m
8291|Arlind Afrim Ajeti|30|Albania|€700k
13614|Francesco Bardi|31|Italy|€400k
398941|Vasyl Pryyma|32|Ukraine|-
7694|Rômulo Souza Orestes Caldeira|36|Italy|€300k
8717|Dominik Furman|31|Poland|€300k
386652|Luca Checchin|26|Italy|-
40453|Segundo Víctor Ibarbo Guerrero|33|Colombia|€125k
20289|Philippe Mexès|41|France|-
6978|Marcello Trotta|31|Italy|€300k
20043|Norbert Gyömbér|31|Slovakia|€1.50m
40428|Archimede Morleo|40|Italy|-
7852|Tim Matavž|34|Slovenia|€300k
6980|Kevin Strootman|33|Netherlands|€1.30m
49440|Davide Bertoncini|32|Italy|€175k
20561|Antonio Nocerino|38|Italy|-
15161|Alexander Merkel|31|Kazakhstan|€900k
7466|Simone Edera|26|Italy|€300k
387420|Alessandro Longhi|34|Italy|€50k
7108|Berat Djimsiti|30|Albania|€10.00m
7120|Claud Adjapong|25|Italy|€900k
7123|Gianluca Pegolo|42|Italy|€100k
31737|Michele Camporese|31|Italy|€650k
31265|Michele Rocca|27|Italy|€300k
386514|Luca Martinelli|34|Italy|€500k
41948|Franco Signorelli|32|Venezuela|€50k
386515|Ronaldo Pompeu da Silva|33|Brazil|€400k
7003|Roberto Gagliardini|29|Italy|€4.00m
36927|Boris Radunović|27|Serbia|€1.50m
390310|Lorenzo Di Livio|26|Italy|€225k
8424|Marco Tumminello|25|Italy|€250k
40419|Accursio Bentivegna|27|Italy|€225k
38326|Ferdinando Coppola|45|Italy|-
7769|Federico Mattiello|28|Italy|€300k
29161|Josip Posavec|27|Croatia|€300k
40458|Rubens Fernando Moedim|41|Brazil|-
386606|Luigi Giorgi|36|Italy|-
30767|Gabriel Vasconelos Ferreira|30|-|€0
31383|Nikola Ninković|28|Serbia|€250k
31335|Giuseppe Panico|26|Italy|€300k
3210|Valère Germain|33|France|€1.50m
16462|Hatem Ben Arfa|36|France|€200k
3359|Jean Michaël Seri|32|Cote d'Ivoire|€1.50m
16056|Niklas Hult|33|Sweden|€300k
3229|Maxime Le Marchand|34|France|-
3118|Jordan Ferri|31|France|€5.00m
2947|Anthony Lopes|33|Portugal|€6.00m
3156|Rafael Pereira da Silva|33|Brazil|€600k
3451|Alexandre Lacazette|32|France|€12.00m
4264|Vincent Koziello|28|France|€250k
4270|Jérémy Pied|34|France|€200k
18868|Mathieu Valbuena|39|France|€400k
4463|Mapou Yanga-Mbiwa|34|France|-
2983|Jérémy Morel|39|Madagascar|-
2971|Romain Genevois|36|Haiti|-
7322|Romain Del Castillo|27|France|€5.00m
3403|Alexandre Mendy|29|Guinea-Bissau|€3.50m
41041|Jonathan Correia Da Fonseca|29|Monaco|-
403377|Stéphan Raheriharimanana|30|Madagascar|-
40536|Issiar Dia|36|Senegal|-
401506|Grégory Pujol|43|France|-
7603|Jérémie Bréchet|44|France|-
8672|Gélson da Conceição Tavares Fernandes|37|Switzerland|-
4475|Romain Danzé|37|France|-
3292|Abdoulaye Doucouré|30|Mali|€12.00m
2990|Benjamin André|33|France|€9.00m
10616|Mohamed Larbi|36|Tunisia|-
401508|Clément Maury|38|France|-
3250|Edson André Sitoe|35|Mozambique|€200k
3022|Fallou Diagne|34|Senegal|€200k
401509|David Ducourtioux|45|France|-
3753|Pedro Filipe Teodósio Mendes|33|Portugal|€1.80m
29714|Yacouba Sylla|33|Mali|€150k
401505|Jacques Zoua Daogari|32|Cameroon|-
16503|Pedro Henrique Konzen Medina da Silva|33|Brazil|€1.20m
2953|Abdou Kader Mangane|40|Senegal|-
401507|Jérôme Le Moigne|40|France|-
3207|Pablo Jean Antoine Martínez|30|-|€0
2994|Abdoulaye Diallo|31|Senegal|€100k
3018|Giovanni-Guy Yann Sio|34|Cote d'Ivoire|€250k
310534|Louis Poggi|39|France|-
7430|Kévin Mayi|30|Gabon|€100k
30255|Mustapha Yatabaré|37|Mali|€125k
2980|Kévin Bérigaud|35|France|-
40484|Vincent Enyeama|41|Nigeria|-
15996|Éderzito António Macedo Lopes|35|Portugal|-
3421|Bryan Dabo|31|Burkina Faso|€500k
40530|Jamel Saihi|36|Tunisia|-
40522|Rio Antonio Zoba Mavuba|39|France|-
40697|Mounir Obbadi|40|Morocco|-
3020|Rodrigue Casimir Ninga|30|Chad|€600k
4669|William Jean Rémy|32|France|€150k
3011|Daniel Congré|38|France|€100k
3676|Jérôme Roussillon|30|Guadeloupe|€2.50m
40486|Éric Bauthéac|36|France|-
29057|Renato Civelli|40|Argentina|-
40645|Laurent Pionnier|41|France|-
3674|Vitorino Hilton da Silva|46|Brazil|-
3425|Morgan Amalfitano|38|France|-
3218|Marcos Paulo Mesquita Lopes|27|Portugal|€4.00m
9860|Florian Sotoca|33|France|€4.00m
7349|Gaël Danic|42|France|-
4350|Yannick Cahuzac|38|France|-
401194|François Modesto|45|France|-
3481|Serge Aurier|30|Cote d'Ivoire|€8.00m
4508|Julian Palmieri|37|France|-
4440|Kevin Trapp|33|Germany|€7.00m
7791|Seko Fofana|28|Cote d'Ivoire|€20.00m
40517|Gilles Cioni|39|France|-
40528|Florian Marange|37|France|-
29875|Axel Ngando|30|France|€400k
7282|Jean-Louis Leca|38|France|€200k
4370|Javier Matías Pastore|34|Argentina|€400k
3405|François Kamano|27|Guinea|€3.50m
351521|Ezequiel Iván Lavezzi|38|Argentina|-
10522|Mehdi Mostefa Sbaa|40|Algeria|-
3356|Valentín Vada|27|Argentina|€1.50m
7130|Cheick Tidiane Diabaté|35|Mali|€300k
7552|Clément Chantôme|36|France|-
3779|Cédric Yambéré|33|Central African Republic|€200k
2946|Frédéric Guilbert|28|France|€4.50m
3004|Oswaldo Augusto Vizcarrondo Araújo|39|Venezuela|-
7350|Birama Touré|31|Mali|€1.60m
40533|Cédric Carrasso|41|France|-
25377|Rémy Riou|36|France|€400k
3144|Léo Dubois|29|France|€4.30m
4380|Guillaume Gillet|39|Belgium|-
12351|Alejandro Bedoya|36|United States|€250k
3375|Adrien Thomasson|30|France|€6.00m
10448|Adam Ounas|27|Algeria|€7.00m
10746|Ermir Lenjani|34|Albania|€175k
31687|Adryan Oliveira Tavares|29|Brazil|€150k
3174|Lévy Koffi Djidji|31|Cote d'Ivoire|€3.00m
3408|Thomas Touré|29|Cote d'Ivoire|-
3184|Enzo Crivelli|28|France|€900k
3319|Yacine Bammou|32|Morocco|€450k
4509|Jérôme Prior|28|France|€500k
3114|Emiliano Sala|-|Argentina|-
10936|Lorik Agim Cana|40|Albania|-
16271|Florian Raspentino|34|France|€50k
15689|Floyd Ayité|35|Togo|€250k
3010|Corentin Jean|28|France|€1.00m
3002|Benjamin Nivet|46|France|-
29133|Brayan Andrés Perea Vargas|30|Colombia|€400k
401479|Calvin Anele Ngcongca|-|South Africa|-
7336|Jimmy Cabot|29|France|€3.50m
3433|Lassana Coulibaly|27|Mali|€5.00m
401470|Fabien Camus|38|Tunisia|-
7415|Jessy Pi|30|France|€400k
7193|Paul Bernardoni|26|France|€2.30m
7488|Thomas Ayasse|36|France|-
3161|Chaouki Ben Saada|39|Tunisia|-
23850|Mathieu Peybernes|33|France|€500k
7376|Yoann Court|33|France|€300k
402967|Julien Romain|27|France|-
7721|John Tshibumbu|34|DR Congo|-
10036|Jacques-Alaixys Romao|39|Togo|€75k
9554|Steven Fletcher|36|Scotland|€200k
4352|Issiaga Sylla|29|Guinea|€2.50m
3420|Rémy Cabella|33|France|€5.00m
7808|Roderic Filippi|34|France|-
3075|Javier Manquillo Gaitán|29|Spain|€2.50m
4351|Bouna Sarr|31|Senegal|€2.00m
8515|Benjamin Stambouli|33|France|€1.00m
40701|Jordan Leborgne|28|Guadeloupe|€300k
20048|Gregory van der Wiel|35|Netherlands|-
106683|Saïdi Ntibazonkiza|36|Burundi|€250k
40698|Nicolas Seube|44|France|-
2979|Jonathan Delaplace|37|France|-
4326|Layvin Kurzawa|31|France|€3.00m
22111|Dennis Appiah|31|France|€1.00m
2992|Vincent Bessat|38|France|-
2955|Ronny Rodelin|34|France|€100k
7444|Alaeddine Yahia|42|Tunisia|-
7344|Jordan Adéoti|34|Benin|€200k
2963|Rémy Vercoutre|43|France|-
2991|Hervé Bazile|33|Haiti|€75k
2959|Julien Féret|41|France|-
34539|Hervin Scicchitano Ongenda|28|France|€500k
4255|Jean-Victor Makengo|25|France|€10.00m
3111|Gilles Sunu|32|Togo|€200k
3185|Thomas Mangani|36|France|€300k
7230|Grégory Bourillon|39|France|-
3549|Romain Thomas|35|France|€300k
3203|Yoann Andreu|34|France|-
7498|Mickaël Tacalfred|42|Guadeloupe|-
7815|Antoine Devaux|38|France|-
3248|Hamari Traoré|31|Mali|€10.00m
46801|Jaba Kankava|37|Georgia|€350k
4906|Arnold Bouka Moutou|35|Congo|-
401455|Mohamed Fofana|28|Cote d'Ivoire|€20.00m
7635|Gaëtan Charbonnier|34|France|€300k
3432|Alexandre Letellier|33|France|€300k
3431|Vincent Manceau|34|France|€300k
3071|Pierrick Capelle|36|France|€250k
3980|Johny Placide|35|Haiti|€250k
40521|Franck Signorino|42|France|-
4545|Prince Oniangué|35|Congo|-
7337|Mohamed Lamine Yattara|30|Guinea|€300k
4373|Mathieu Bodmer|41|France|-
4257|Yoan Cardinale|29|France|-
7323|Olivier Boscagli|26|France|€20.00m
3213|Jimmy Briand|38|France|-
4799|Sloan Privat|34|French Guiana|-
3348|Younousse Sankharé|34|Senegal|-
3301|Nicolas Benezet|32|France|€350k
3374|Andrea Raggi|39|Italy|-
401512|Lionel Mathis|42|France|-
3363|Marcus Coco|27|Guadeloupe|€1.20m
3955|Tiemoué Bakayoko|29|France|€2.50m
8277|Wallace Fortuna dos Santos|29|Brazil|€1.50m
3204|Almamy Touré|27|Mali|€1.50m
40527|Brou Benjamin Angoua|37|Cote d'Ivoire|-
7308|Laurent Dos Santos|30|France|€200k
3124|Jérémy Sorbon|40|France|-
20199|Lars Christian Jacobsen|44|Denmark|-
3322|Jonas Lössl|34|Denmark|€500k
4464|Adama Traoré|27|Spain|€10.00m
3121|Moustapha Elhadji Diallo|30|-|€0
7406|Julien Bègue|30|France|-
3553|Lacina Traoré|33|Cote d'Ivoire|-
40699|Sylvain Armand|43|France|-
3406|Jérémy Toulalan|40|France|-
7197|Steven Moreira|29|Cape Verde|€1.50m
4900|Paul-Georges Ntep de Madiba|31|Cameroon|€250k
2985|Ludovic Baal|37|French Guiana|-
4465|Gabriel Boschilia|27|Brazil|€1.70m
42423|Mouhamadou Habib Habibou|36|Central African Republic|-
3673|Yassine Benzia|29|Algeria|€1.00m
3211|Florent Balmont|43|France|-
4474|Emmanuel Imorou|35|Benin|-
3038|Andy Delort|32|Algeria|€6.00m
7726|Jeff Louis|31|Haiti|-
40523|Marko Baša|40|Montenegro|-
3217|Jemerson de Jesus Nascimento|31|Brazil|€1.70m
18953|Vágner Silva de Souza|39|Brazil|€250k
4454|Farès Bahlouli|28|France|€300k
2936|Christophe Kerbrat|37|France|-
23784|Nill De Pauw|33|DR Congo|-
4441|Billy Ketkeophomphone|33|Laos|€200k
3045|Ismaël Traoré|37|Cote d'Ivoire|€300k
401482|Gaël Angoula|41|France|-
401484|Charles Diers|42|France|-
3357|Baptiste Guillaume|28|Belgium|€1.20m
134561|Wallyson Teixeira Mallmann|29|Brazil|-
401528|Mahamane El-Hadj Traoré|30|-|€0
23835|Yaw Yeboah|26|Ghana|€1.80m
7198|Franck Honorat|27|France|€12.00m
9102|Serhou Guirassy|27|Guinea|€40.00m
7441|Marvin Martin|35|France|-
2981|Alban Lafont|24|France|€13.00m
8677|Marcel Tisserand|30|DR Congo|€2.50m
3024|Jacques François Moubandje|33|Switzerland|€200k
16430|Uroš Spajić|30|Serbia|€1.50m
3030|Wergiton do Rosário Calmon|35|Brazil|€200k
16522|Tongo Hamed Doumbia|34|Mali|€200k
31174|Jean-Daniel Akpa Akpro|31|Cote d'Ivoire|€1.50m
4349|Issa Diop|26|France|€22.00m
3032|Zinédine Machach|27|France|€300k
16418|Adrien Regattin|32|Morocco|€400k
9931|Hélder Wander Sousa Azevedo Costa|29|Angola|€2.80m
40431|Aleksandar Pešić|31|Serbia|€2.50m
7766|Walid Mesloub|38|Algeria|-
33178|Benjamin Moukandjo Bilé|35|Cameroon|-
3140|François Bellugou|36|France|-
7338|Romain Philippoteaux|35|France|€300k
7515|Jules Goda|34|Cameroon|-
7211|Zargo Touré|34|Senegal|€200k
13286|Lamine Koné|34|Cote d'Ivoire|€150k
3102|Yann Jouffre|39|France|-
22587|Didier Ndong Ibrahim|30|-|€0
3008|Benjamin Lecomte|32|France|€4.00m
7199|Vincent Le Goff|34|France|€1.00m
3552|Benjamin Jeannot|31|France|-
7432|Valentin Lavigne|29|France|-
7389|Amos Youga|31|Central African Republic|€800k
2943|Lucas Deaux|34|France|€250k
3151|Jules Iloki|31|France|-
4249|Wilfried Moimbé|35|France|-
401525|Julien Cardy|42|France|-
3235|Ludovic Blas|25|France|€22.00m
2975|Mathieu Deplagne|32|France|-
4434|Thibault Giresse|42|France|-
401513|Reynald Lemaître|40|France|-
3546|Morgan Sanson|29|France|€7.00m
3679|Souleymane Camara|40|Senegal|-
3191|Ramy Bensebaini|28|Algeria|€12.00m
7483|Mana Dembélé|35|Mali|-
34953|Denis Petrić|35|Slovenia|€150k
42428|Jonathan Ligali|32|France|-
401542|Goran Karanović|36|Switzerland|-
19813|Rolando Jorge Pires da Fonseca|38|Portugal|-
40518|Abdoulaye Traoré|35|Mali|-
5110|Henri Saivet|33|Senegal|€500k
13634|Stéphane Sparagna|28|France|-
3361|Clément Grenier|32|France|€800k
4895|Henri Bedimo Nsamè|39|Cameroon|-
3372|Rachid Ghezzal|31|Algeria|€4.00m
3797|Ismaël Tiémoko Diomandé|31|Cote d'Ivoire|€150k
4386|Damien Da Silva|35|France|€500k
2970|Christian Kouakou Yao|32|Cote d'Ivoire|-
7363|Diego Rigonato Rodrigues|35|Brazil|-
7207|Férébory Doré|34|Congo|€100k
3078|Abdoul Razzagui Camara|33|Guinea|-
4547|Ludovic Butelle|40|France|€100k
