id|name|position|id_club|date_nasc|nationality|market_value|assist_avg|goals_avg|actions_avg|actions_value_avg|rating_avg
161116|Alexandre Monteiro de Lima|Left Defensive Midfield|2021|01/01/2000|None|None|0.13636363636363635|0.045454545454545456|48.22727272727273|0.0054499946839453705|0.2628383799848199
124777|Narender Gahlot|Left Center Back|2021|01/01/2000|None|None|0.0|0.0|27.6|0.005669961271487004|0.1564909310930413
128257|Jackichand Singh|Center Defensive Midfield|7286|01/01/2000|None|None|0.0|0.0|12.285714285714286|0.001349690487956357|0.0165819117091781
8150|Francisco Javier Hernández González|Left Center Forward|7291|01/01/2000|None|None|0.2631578947368421|0.2631578947368421|69.47368421052632|0.009604507042858916|0.6672604892933564
162201|Víctor Mongil Adeva|Left Center Back|7291|01/01/2000|None|None|0.0|0.0|73.21052631578948|0.004410301443283807|0.32288048987409346
124902|Bipin Singh Thounajam|Left Wing|7287|01/01/2000|None|None|0.2|0.3|54.95|0.006275596832496141|0.3448440459456629
162213|Hendry Antonay|Right Back|7291|01/01/2000|None|None|0.0|0.0|57.583333333333336|0.0034022693753882776|0.195914011532775
159772|Vignesh Dakshinamurthy|Left Back|7287|01/01/2000|None|None|0.0|0.0|61.0|0.0026517584104589257|0.16175726303799448
162216|Moirangthem Thoiba Singh|Right Defensive Midfield|7291|01/01/2000|None|None|0.05555555555555555|0.0|46.888888888888886|0.0020063692571668664|0.09407642516937974
162214|Jerry Mawihmingthanga|Right Midfield|7291|01/01/2000|None|None|0.10526315789473684|0.15789473684210525|52.73684210526316|0.005904586299164513|0.3113892353559391
162219|Isaac Vanmalsawma Chhakchhuak|Left Defensive Midfield|7291|01/01/2000|None|None|0.0|0.0|67.6|0.0022105377879774787|0.14943235446727757
159771|Ahmed Jahouh|Left Defensive Midfield|7287|01/01/2000|None|None|0.4666666666666667|0.2|138.46666666666667|0.005349758524404064|0.740763230345816
162215|Nandhakumar Sekar|Left Midfield|7291|01/01/2000|None|None|0.08333333333333333|0.08333333333333333|41.75|0.00346043198277228|0.1444730352807427
159767|Amey Ganesh Ranawade|Right Back|7287|01/01/2000|None|None|0.0|0.0|78.53846153846153|0.0025604220921476386|0.20109161200636455
8038|Igor Angulo Albóniga|Center Forward|7287|01/01/2000|None|None|0.2631578947368421|0.5263157894736842|27.36842105263158|0.03366293091427717|0.9213012671275858
179263|Sahil Panwar|Left Back|7291|01/01/2000|None|None|0.0|0.0|75.53846153846153|0.00282763418518651|0.2135951361425502
124905|Lalengmawia Ralte|Right Defensive Midfield|7287|01/01/2000|None|None|0.0|0.0|100.75|0.0011704055033443927|0.11791835446194757
124747|Rahul Bheke|Left Center Back|7287|01/01/2000|None|None|0.1111111111111111|0.1111111111111111|95.16666666666667|0.0036024390241681564|0.3428321138000029
126145|Raynier Fernandes|Right Wing|7287|01/01/2000|None|None|0.0|0.0|39.5|0.0016935333475475557|0.06689456722812845
24268|Ariday Cabrera Suárez|Left Center Forward|7291|01/01/2000|None|None|0.23529411764705882|0.23529411764705882|43.94117647058823|0.010516300242961824|0.4620986047936754
159770|Serigne Mourtada Fall|Right Center Back|7287|01/01/2000|None|None|0.05263157894736842|0.15789473684210525|92.84210526315789|0.005164017480374493|0.4794382544937161
159775|Mohammad Nawaz|Goalkeeper|7287|01/01/2000|None|None|0.0|0.0|52.35294117647059|0.015139014567931692|0.7925719391446592
159765|Cássio Gabriel Vilela Ferreira|Center Attacking Midfield|7287|01/01/2000|None|None|0.25|0.05|87.75|0.005523263606164377|0.4846663814409241
124784|Kamaljit Singh|Goalkeeper|7291|01/01/2000|None|None|0.0|0.0|37.833333333333336|0.016833477932451234|0.6368665817777384
100434|Liridon Krasniqi|Left Center Forward|7291|01/01/2000|None|None|0.0|0.0|57.625|0.002836162199001418|0.1634338467174567
171646|Paul Ramfangzauva|Right Defensive Midfield|7291|01/01/2000|None|None|0.07692307692307693|0.07692307692307693|34.61538461538461|0.004174315013988819|0.14449551971499758
162212|Lalruatthara Lalruatthara|Left Defensive Midfield|7291|01/01/2000|None|None|0.0|0.0|62.916666666666664|0.003104703052254721|0.19533756703769287
124770|Mandar Rao Desai|Left Back|7287|01/01/2000|None|None|0.0|0.0|68.64285714285714|0.0015468342092207826|0.10617911964722658
45004|Ygor de Oliveira Ferreira|Center Forward|7287|01/01/2000|None|None|0.09090909090909091|0.2727272727272727|31.181818181818183|0.022816165451231964|0.7114495227065967
8584|Jonathas Cristian de Jesus|Left Center Back|7291|01/01/2000|None|None|0.2222222222222222|0.3333333333333333|42.577777777777776|0.01877180578651906|0.7992617752660116
4036|Bradden Inman|Center Attacking Midfield|7287|01/01/2000|None|None|0.0|0.0|34.0|0.002161973838994552|0.07350711052581477
159774|Gurkirat Singh|Right Wing|7287|01/01/2000|None|None|0.0|0.0|9.5|0.0011370388926887302|0.010801869480542937
162221|Daniel Lalhlimpuia|Right Center Forward|7291|01/01/2000|None|None|0.0|0.125|12.75|0.028596691611501104|0.36460781804663905
41858|Javier Siverio Toro|Center Forward|7289|01/01/2000|None|None|0.08695652173913043|0.30434782608695654|23.304347826086957|0.021068563693326877|0.49098913650535675
164478|Nim Dorjee Tamang|Right Back|7289|01/01/2000|None|None|0.0|0.0|64.66666666666667|0.0039698645565903615|0.2567179079928434
124748|Sunil Chhetri|Left Wing|7284|01/01/2000|None|None|0.15|0.2|43.85|0.004712854637204571|0.20665867584142045
164490|Souvik Chakrabarti|Right Defensive Midfield|7289|01/01/2000|None|None|0.0625|0.0|48.9375|0.0029370710834888216|0.14373291614823422
162206|Danish Farooq Bhat|Left Center Midfield|7284|01/01/2000|None|None|0.058823529411764705|0.17647058823529413|45.88235294117647|0.005325795991580655|0.24436005137840652
162209|Cleiton Augusto Oliveira Silva|Center Forward|7284|01/01/2000|None|None|0.21052631578947367|0.3684210526315789|58.26315789473684|0.013137682064776678|0.7654428445109359
125110|Konsham Chinglensana Singh|Right Center Back|7289|01/01/2000|None|None|0.0|0.047619047619047616|75.76190476190476|0.00441876521336539|0.3347740692602065
162208|Naorem Roshan Singh|Left Back|7284|01/01/2000|None|None|0.35294117647058826|0.0|102.76470588235294|0.005441423899555052|0.5591863266189809
124904|Suresh Singh Wangjam|Right Center Midfield|7284|01/01/2000|None|None|0.0|0.0|73.5|0.0024878319729648318|0.18285565001291515
124782|Nikhil Poojary|Right Wing|7289|01/01/2000|None|None|0.16666666666666666|0.05555555555555555|51.72222222222222|0.004396998548391854|0.227422536030712
164491|Rohit Danu|Left Wing|7289|01/01/2000|None|None|0.058823529411764705|0.11764705882352941|31.0|0.005330752123017044|0.16525331581352834
83332|Prince Vinny Ibara Doniama|Right Wing|7284|01/01/2000|None|None|0.11764705882352941|0.23529411764705882|41.88235294117647|0.009235862035919949|0.386819633504412
124903|Akash Mishra|Left Back|7289|01/01/2000|None|None|0.08695652173913043|0.08695652173913043|93.91304347826087|0.004138918190109184|0.3886984039406886
170069|Parag Satish Shrivas|Right Back|7284|01/01/2000|None|None|0.0|0.0|60.57142857142857|0.004778214984328203|0.28942330762216545
164483|Juan Antonio González Fernández|Left Center Back|7289|01/01/2000|None|None|0.14285714285714285|0.0|65.52380952380952|0.004708731294903572|0.3085340124660626
124758|Gurpreet Singh Sandhu|Goalkeeper|7284|01/01/2000|None|None|0.0|0.0|49.666666666666664|0.01410712390903716|0.7006538208155123
164482|Laxmikant Kattimani|Goalkeeper|7289|01/01/2000|None|None|0.0|0.0|40.45454545454545|0.015534880548934447|0.6284565312978027
26565|Bruno Edgar Silva Almeida|Center Defensive Midfield|7284|01/01/2000|None|None|0.05|0.0|87.15|0.002453509937184991|0.213823391025672
162203|Pratik Prabhakar Chaudhari|Right Center Back|7284|01/01/2000|None|None|0.0|0.058823529411764705|54.35294117647059|0.00352413162239678|0.19154691877027205
27116|Alan Henrique Costa|Left Center Back|7284|01/01/2000|None|None|0.0|0.1111111111111111|95.38888888888889|0.004124989262896136|0.3934781424662592
171899|Namgyal Bhutia|Right Back|7284|01/01/2000|None|None|0.0|0.0|61.0|0.0020621093147801316|0.12578866820158802
124740|Udanta Kumam Singh|Left Center Midfield|7284|01/01/2000|None|None|0.17647058823529413|0.17647058823529413|53.88235294117647|0.0048340581206103095|0.2604704257928849
164487|Sahil Tavora|Right Defensive Midfield|7289|01/01/2000|None|None|0.0|0.05263157894736842|30.0|0.005597239917904156|0.16791719753712467
125109|Mohammad Yasir|Right Wing|7289|01/01/2000|None|None|0.125|0.0625|42.875|0.00529022839388758|0.22681854238792998
33419|Joel Joseph Chianese|Center Forward|7289|01/01/2000|None|None|0.15789473684210525|0.21052631578947367|44.26315789473684|0.008933945281675756|0.39544463062575325
162205|Iman Basafa|Center Defensive Midfield|7284|01/01/2000|None|None|0.0|0.14285714285714285|36.42857142857143|0.005039438738720434|0.18357955405338724
17326|Banana Yaya|Right Center Back|7284|01/01/2000|None|None|0.0|0.0|72.0|0.0026646800246834367|0.19185696177720746
169442|Khangembam Bidyashagar Singh|Left Wing|7284|01/01/2000|None|None|0.0|0.0|11.666666666666666|0.004302937339604305|0.05020093562871689
167648|Aaren D''Silva|Left Wing|7289|01/01/2000|None|None|0.1111111111111111|0.0|11.11111111111111|0.0028319561639047297|0.03146617959894144
73486|Nerijus Valskis|Center Forward|2021|01/01/2000|None|None|0.11764705882352941|0.23529411764705882|40.11764705882353|0.019836438686824685|0.7957912461420257
161091|Daniel Chima Chukwu|Left Center Forward|7286|01/01/2000|None|None|0.23809523809523808|0.42857142857142855|39.285714285714285|0.015341765736080613|0.6027122253460241
33638|Tomislav Mrčela|Right Center Back|7286|01/01/2000|None|None|0.0|0.1111111111111111|41.55555555555556|0.009095055285095353|0.3779500751806291
124910|Pronay Halder|Center Defensive Midfield|2021|01/01/2000|None|None|0.07142857142857142|0.07142857142857142|47.857142857142854|0.003971782901665676|0.19007818172257165
161111|Antonio Perošević|Right Center Forward|7286|01/01/2000|None|None|0.2857142857142857|0.2857142857142857|53.92857142857143|0.01620711296711889|0.8740264492981974
32945|Franjo Prce|Left Center Back|7286|01/01/2000|None|None|0.06666666666666667|0.06666666666666667|66.73333333333333|0.005345490532546872|0.3567224015386279
161093|Bikash Jairu|Left Midfield|7286|01/01/2000|None|None|0.0|0.0|37.27272727272727|0.0026009275725155778|0.09694366406648972
161097|Rehnesh Thumbirumbu Paramba|Goalkeeper|2021|01/01/2000|None|None|0.0|0.0|37.55|0.01463789484979021|0.5496529516096225
161105|Komal Thatal|Left Wing|2021|01/01/2000|None|None|0.14285714285714285|0.14285714285714285|36.0|0.006157243602911152|0.22166076970480147
161092|Amir Derviševič|Left Defensive Midfield|7286|01/01/2000|None|None|0.0|0.0|62.5|0.009590128496787406|0.5993830310492129
161112|Joyner Lourenco|Right Defensive Midfield|7286|01/01/2000|None|None|0.0|0.0|43.27272727272727|0.003255268768416372|0.1408643576151085
124749|Sandesh Jhingan|Right Center Back|7282|01/01/2000|None|None|0.0|0.0|78.77777777777777|0.0022084699415209595|0.17397835428204
187211|Samik Mitra|Goalkeeper|7290|01/01/2000|None|None|0.0|0.0|42.0|0.016008696168378127|0.6723652390718813
164500|Jobby Justin|Right Midfield|7290|01/01/2000|None|None|0.0|0.0|37.0|0.0001822701782405748|0.006743996594901268
164493|Keisham Reagan Singh|Right Back|7290|01/01/2000|None|None|0.0|0.0|63.833333333333336|0.00397080384338661|0.2534696453361786
167009|Germanpreet Singh|Center Defensive Midfield|7290|01/01/2000|None|None|0.06666666666666667|0.06666666666666667|45.666666666666664|0.0026861251998288|0.1226663841255152
89499|Slavko Damjanović|Left Center Back|7290|01/01/2000|None|None|0.0|0.0|61.1578947368421|0.004821207201337131|0.29485488252388137
164499|Rahim Ali|Left Midfield|7290|01/01/2000|None|None|0.1111111111111111|0.1111111111111111|47.27777777777778|0.0036531005243285288|0.17271047478908766
164496|Jerry Lalrinzuala|Left Back|7290|01/01/2000|None|None|0.0|0.0|83.38888888888889|0.0027254570140313144|0.22727283211450017
51364|Vladimir Koman Jr.|Right Center Midfield|7290|01/01/2000|None|None|0.058823529411764705|0.11764705882352941|101.47058823529412|0.004943732833479343|0.5016434786912862
164495|Edwin Sydney Vanspaul|Left Center Midfield|7290|01/01/2000|None|None|0.0|0.0|47.22222222222222|0.002305223470442999|0.10885777499314161
164494|Salam Ranjan Singh|Right Center Back|7290|01/01/2000|None|None|0.0|0.0|60.333333333333336|0.0032775765959171003|0.19774712128699837
163339|Prabir Das|Left Wing|7282|01/01/2000|None|None|0.0|0.0|40.68421052631579|0.0036497300407059875|0.14848638534030148
163362|Kiyan Nassiri Giri|Left Center Midfield|7282|01/01/2000|None|None|0.08333333333333333|0.25|17.0|0.015900650835727802|0.27031106420737266
164501|Syed Suhail Pasha|Left Midfield|7290|01/01/2000|None|None|0.0|0.0|18.0|0.0020970686476707865|0.037747235658074155
164476|Łukasz Gikiewicz|Left Center Midfield|7290|01/01/2000|None|None|0.05555555555555555|0.05555555555555555|32.94444444444444|0.012436635602731514|0.40971805068998823
164479|Khumanthem Ninthoinganba Meetei|Right Back|7290|01/01/2000|None|None|0.07142857142857142|0.07142857142857142|35.07142857142857|0.0055204700605419954|0.19361077140900854
125212|Mirlan Murzaev|Left Wing|7290|01/01/2000|None|None|0.15789473684210525|0.10526315789473684|44.89473684210526|0.00903417119893456|0.40558673856269367
164492|Vishal Kaith|Goalkeeper|7290|01/01/2000|None|None|0.0|0.0|40.888888888888886|0.01683486180309517|0.688358793726558
164481|Narayan Das|Left Center Back|7290|01/01/2000|None|None|0.05263157894736842|0.0|77.42105263157895|0.004361594547029127|0.3376792409831497
124743|Lallianzuala Chhangte|Right Wing|7290|01/01/2000|None|None|0.0|0.05263157894736842|51.526315789473685|0.0035945883638017063|0.18521589516641424
8202|Ariel Borysiuk|Right Defensive Midfield|7290|01/01/2000|None|None|0.0|0.07142857142857142|74.57142857142857|0.0030987417020170074|0.23107759549326826
164340|Federico Gallego Revetria|Right Center Midfield|7285|01/01/2000|None|None|0.0|0.0|33.0|0.0043601153059110815|0.14388380509506568
124759|Anirudh Thapa|Left Defensive Midfield|7290|01/01/2000|None|None|0.1111111111111111|0.05555555555555555|80.11111111111111|0.003272635822323229|0.26217449198833864
162747|Subhasish Roy Chowdhury|Goalkeeper|7285|01/01/2000|None|None|0.0|0.0|41.4|0.014735704711231564|0.6100581750449867
162757|Manvir Singh|Left Midfield|7285|01/01/2000|None|None|0.0|0.0|13.25|0.0008759867641851454|0.011606824625453177
162756|Sehnaj Singh|Left Defensive Midfield|7285|01/01/2000|None|None|0.0|0.0|47.3|0.0028490243784380647|0.13475885310012045
26304|Adrián Nicolás Luna Retamar|Left Center Forward|7283|01/01/2000|None|None|0.34782608695652173|0.17391304347826086|92.82608695652173|0.00709118209126291|0.6582466854281005
163357|Lalthathanga Khawlhring|Left Defensive Midfield|7283|01/01/2000|None|None|0.05|0.0|73.3|0.002507188556450302|0.18377692118780714
163349|Yendrembam Denechandra Meitei|Left Back|7283|01/01/2000|None|None|0.0|0.0|23.0|0.004475907220515057|0.10294586607184632
124750|Sahal Abdul Samad|Left Midfield|7283|01/01/2000|None|None|0.19047619047619047|0.2857142857142857|50.38095238095238|0.0067209967845737115|0.33861021895614224
163355|Jeakson Singh Thaunaojam|Right Defensive Midfield|7283|01/01/2000|None|None|0.05263157894736842|0.05263157894736842|73.89473684210526|0.002824276598650662|0.20869917602660684
163356|Harmanjot Singh Khabra|Right Back|7283|01/01/2000|None|None|0.05263157894736842|0.05263157894736842|75.05263157894737|0.004212998502477698|0.31619662444911567
164339|Vincy Barretto|Right Midfield|7283|01/01/2000|None|None|0.0|0.13333333333333333|19.6|0.006585950206812153|0.1290846240535182
161117|Ritwik Kumar Das|Left Midfield|2021|01/01/2000|None|None|0.11764705882352941|0.23529411764705882|40.94117647058823|0.007001942730037455|0.2866677729474158
20837|Marko Lešković|Left Center Back|7283|01/01/2000|None|None|0.0|0.0|83.23809523809524|0.0036930587777962067|0.30740317826608426
163347|Prabhushkan Singh Gill|Goalkeeper|7283|01/01/2000|None|None|0.0|0.0|42.3|0.01619920226563647|0.6852262558364227
164338|Enes Sipović|Right Center Back|7283|01/01/2000|None|None|0.0|0.07142857142857142|39.5|0.00689917689427808|0.2725174873239842
163352|Prasanth Karuthadathkuni|Right Midfield|7283|01/01/2000|None|None|0.06666666666666667|0.06666666666666667|17.0|0.004700748439664724|0.07991272347430031
163351|Soraisham Sandeep Singh|Left Back|7283|01/01/2000|None|None|0.0|0.0|54.285714285714285|0.0038091831339847884|0.20678422727345994
166558|Hormipam Ruivah|Left Midfield|7283|01/01/2000|None|None|0.0|0.0|70.35714285714286|0.005853583392850985|0.4118414029970157
163335|Chencho Gyeltshen|Left Center Back|7283|01/01/2000|None|None|0.058823529411764705|0.0|20.58823529411765|0.004840957845053556|0.09966677916286733
175653|Moirangthem Givson Singh|Left Defensive Midfield|7283|01/01/2000|None|None|0.0|0.0|19.25|0.004391061913961833|0.08452794184376529
161101|PC Laldinpuia|Left Midfield|2021|01/01/2000|None|None|0.0|0.0|45.833333333333336|0.004252292436637857|0.19489673667923513
164480|Debjit Majumder|Goalkeeper|7290|01/01/2000|None|None|0.0|0.0|43.5|0.017782978167537274|0.7735595502878714
179458|Mohammad Sajid Dhot|Right Center Back|7290|01/01/2000|None|None|0.0|0.16666666666666666|56.833333333333336|0.007316960040615541|0.4158472289749833
159764|Jorge Ortiz Mendoza|Left Center Forward|7288|01/01/2000|None|None|0.6|0.5333333333333333|108.73333333333333|0.012015413705467033|1.3064759835744486
26754|Eduardo Bedia Peláez|Left Defensive Midfield|7288|01/01/2000|None|None|0.058823529411764705|0.058823529411764705|143.2941176470588|0.0030314262869906745|0.43438555500642845
181868|Anisa Anwar Ali|Right Center Back|7288|01/01/2000|None|None|0.0|0.0|104.4|0.002889440017167301|0.30165753779226623
35039|Iván Garrido González|Center Back|7288|01/01/2000|None|None|0.0|0.058823529411764705|109.17647058823529|0.003482064079773703|0.38015946659176425
159780|Aibanbha Kupar Dohling|Left Center Back|7288|01/01/2000|None|None|0.1875|0.0625|93.6875|0.00220003051027544|0.20611535843143028
165325|Muhammed Nemil Valiyattil|Center Attacking Midfield|7288|01/01/2000|None|None|0.0|0.0|26.0|0.0027227355609986954|0.07079112458596608
159779|Saviour Gama|Left Wing Back|7288|01/01/2000|None|None|0.0|0.0|48.64705882352941|0.00242971817043206|0.11819864276160669
124906|Glan Martins|Right Defensive Midfield|7288|01/01/2000|None|None|0.0|0.0|91.81818181818181|0.0020652723689124643|0.18962955387287173
26571|Alberto Noguera Ripoll|Right Center Forward|7288|01/01/2000|None|None|0.21052631578947367|0.15789473684210525|122.52631578947368|0.005652303982398711|0.6925559826854841
